_doc_id,text_original,label,dominant_topic,topic_probability
DOC_AE4932B538FAA102,"China,Russia and N.korea...Never mind,lost my line of thought🚶🏾‍♂️🚶🏾‍♂️🚶🏾‍♂️🤐",NEGATIVE,2,0.6444195
DOC_D14C7B552590743D,"Mwansa KMuleshi as many as possible.Remember USA doesn't rule us& Zambia has so many friendly countries such as China,Canada, Australia,etc who respect Zambia's sovereignty",POSITIVE,2,0.48993796
DOC_7E10F61E639570EC,Why are people against this law? Could it be that all these grown men and women want to go to social media and say whatever they want unregulated? Exactly what are people upset about?,POSITIVE,6,0.64892656
DOC_457D3A801E5BE171,With this new cyber security law Facebook will be boring.,NEGATIVE,2,0.8333867
DOC_5543324478F29155,Awe using your buddies for you to call it misused,NEUTRAL,4,0.45148453
DOC_49278AB03C98B5F3,Nishi ne chimbuya takuli kusekako Zambia twalisebana,NEUTRAL,4,0.6434293
DOC_B2E31B1B93CB31D5,So us who only went to the might university of Zambia in our dreams aren't safe anymore kkkkk,NEUTRAL,5,0.8315665
DOC_D6C354C45F6F600C,Akabunga k400 bwana In humble voice aikona man 😂,NEUTRAL,4,0.62880296
DOC_0DE411A6049A4C94,"Dear Colleagues. 

As you may be aware, the Cyber Crimes Bill is now an Act of Parliament, which means that it is now enforceable. 
Kindly bear in mind the following:

1. Section 3. It is an offence to access someone’s phone or computer (5 years imprisonment).
2. Section 4. It is an offence to modify, delete, obstruct etc someone’s data (5 years imprisonment)
3. Section 5. It is an offence to communicate “critical information” to someone not authorised (15 years imprisonment)
4. Section 6.!It is an offence to possess “critical information” (15 years imprisonment)
5. Section 10. It is an offence to record private conversations even if you are part of the conversation (2 years imprisonment)
6. Section 19. It is an offence to publish information that is misleading (2 years imprisonment)
7. Section 21.!When you receive summons or police call outs, for Cyber Crimes, it's an offence to disclose that (5 years)
8. Section 22. It's an offence to be rude, indecent, or vulgar with intent to humiliate (2 years imprisonment)
9. Section 24. It is an act of domestic terrorism to attempt to incite ethnic divisions among the people of the Republic (Imprisonment for life)
NOTE:  
If you are an Admin of any Group, etc, be mindful of these crimes and what you post.
Attached is the enacted law.",NEUTRAL,3,0.9934989
DOC_F39AA4AAAF5667C0,Welcome to the dictatorial republic of Chambia,NEGATIVE,5,0.5632293
DOC_0306B4299207E7C6,"She is an up moral woman,we need such judges in our country,lesson learnt on the",POSITIVE,4,0.89249545
DOC_1330461946D1B795,Atleast he has gone with his signature to prison M.wakwe,NEUTRAL,4,0.83481055
DOC_2DC62E1303911618,Our LAZ  president am in support of you.,NEGATIVE,2,0.8333147
DOC_122AC03D671E0CE2,"Only nuisance are guilty.
If I can't scam, can't swindle and don't insult then it's a welcome move.",POSITIVE,2,0.5708479
DOC_F8040FA40E9E5130,Only Useless people cadres support such who can,NEGATIVE,5,0.83157855
DOC_22C42FC8524BE783,"Just the fact that the government now has the backing of the law of the land to potentially access any person's personal phone calls and messages who May be outspoken about situations in the country that people are not happy with, should have us all scared",NEGATIVE,3,0.5337799
DOC_9DDAA166C584FEED,Sandra Sandy Lungu  iwe you've heard nkani Yama screenshot 🤣🤣,NEUTRAL,2,0.70332164
DOC_308C7B5C8C08E827,Politicians will never go to jail forever no matter what,NEGATIVE,5,0.41313297
DOC_FF102CB7B404064F,It is an offence to possess  critical information. 15 years imprisonment 🥱🤔,NEGATIVE,3,0.9036076
DOC_7F7F0943840C88E1,Sanity is restored completely. Thanks to the cyber law.,POSITIVE,5,0.8671358
DOC_BBA4B979D98D73E4,THIS ONE JUST SENT KAYA NI DANI.. PLEASE DEAL WITH HIM,NEUTRAL,0,0.8326879
DOC_1A7664CDABB688D9,Can someone tell me what the whole article says coz it's more like reading history notes,NEUTRAL,2,0.5814721
DOC_D26007B62A5BEF55,Just doing what they are doing without tear gas is evidence of a lot of freedom which they didn't accord Zambians when they were in power.,POSITIVE,4,0.65092593
DOC_9D914FF379AD8225,No foreigner will come and develop Zambia on your behalf. Can't you learn from young Traore? Please!,NEUTRAL,2,0.5596426
DOC_DC0E9610C020AFDF,"Time for reckoning is just around the corner 
Let Upnd know that",NEGATIVE,5,0.8316032
DOC_E516276C241988FF,"When you receive messages from a scammer you can also report that number to ZICTA by dialing *707#
And follow the steps to report that number of the scammer.",NEUTRAL,0,0.9468417
DOC_AB140D0512CB1794,Cyber law is quickly bringing sanity to social media. This time around u can easily believe most stories on social media not those days. Abusers of social media are slowly disappearing since they were thriving on lies and propaganda. They have no stories to tell. 🙏🙏🙏🙏 Social media is  now dependable,POSITIVE,6,0.79705113
DOC_FD34207E217A60D0,So according to UPND the only qualified zambian citizens are UPND members because this boy called mark simuwe usually calls PF and other opposition members as doom sayers,NEGATIVE,0,0.6975826
DOC_6135612986A4FADA,"Even the devil with all his followers are shocked that Zambia, a Christian Nation, has managed to produce someone who has out performed them.",NEGATIVE,3,0.71140206
DOC_E15BFA3377A8DD40,Let me distance myself from this  ma years niyopaka,NEGATIVE,0,0.6388686
DOC_271EC6FD5AEC1FEC,"Such strong English in Politics, awe you were not with us bro. What was your position or you just Voted for UPND",NEUTRAL,5,0.56963515
DOC_75BC0C9E74B0C530,It is a victory for all women and children.,POSITIVE,4,0.77420855
DOC_67825B204CFC2100,The only problem we fail to differentiate between freedom of speech and freedom of stupidity.,NEUTRAL,6,0.72091156
DOC_4E44893232CFF00E,Which clause has hurt you the most bro?,NEUTRAL,1,0.8329872
DOC_5E9DA39197A26065,You're in power and if you mean well and not just targeting your opponents enforce it as well,NEUTRAL,0,0.8680672
DOC_7B81DDB21541A608,Hight cost of living would have also been top of the agenda bafikili,NEGATIVE,5,0.8316004
DOC_E7A273840FEE4D59,Expired student IDs? Wow! His lawyers are sharp.,NEUTRAL,1,0.44776997
DOC_F737D6204D30BD1F,What about threatening a hacker or stalker,NEUTRAL,3,0.76213646
DOC_F5922C47F18C2430,Most beautiful law which will protect all well meaning citizens from children who were brought up with street kid mind of doing things.,POSITIVE,1,0.66176134
DOC_0A2A6F49C5476BFD,Okay let's wait and see time will tall,NEUTRAL,4,0.7742082
DOC_74B53380A8B9A9DE,"Your statement should be ""we are going to enforce labour laws like cyber laws"".....",NEUTRAL,0,0.6531364
DOC_74489D62631F52D8,Better be colonized this way than having insults thron everywhere. We don't want confusion by thugs.,POSITIVE,2,0.868602
DOC_591D1EB7FAF986BF,Of late we've been so careless against each other..high time we respected each other's space,POSITIVE,6,0.9109806
DOC_A35814941479CD74,"Sometimes people should read before antagonizing themselves surely the country has been battling with scammers sending messages to people eg Impiya Shabalanda shafuma tumeni NRC one would wonder how they access numbers from the database so how safe is personal information being kept by these mobile service providers later alone some are running social media pages purely to scam,insult,bully and misinform  people and regulations could have not come at a better time than this one.",POSITIVE,0,0.4533398
DOC_EF7236E02DFAA6AA,Why do these likes comparing our country to others this Zambia you not south Africa Malawi or Congo and why is that what was wrong in PF is RIGHT in UPdN now. This shows that it was not about saving Zambians but to be in Power period. And it's really shame and the right thing is to apologize to Zambians.,NEGATIVE,6,0.9489366
DOC_89312571247C1292,"I fully support you 🙏💙❤️
May God bless you with long life....
One day u Will rule this Nation......",NEUTRAL,5,0.94147855
DOC_6767596A5FBD5469,"Koya , match forward no turning back",NEUTRAL,1,0.7719575
DOC_F25B0AD0ECC1D79D,"The UPND Government should consider building more prisons, because many of us who hate injustices will be jailed. People like me can't keep quiet when the leaders in Government inflict pain on the electorates.",NEGATIVE,2,0.35058448
DOC_5060948822F41FA3,We are only immune and direct beneficiaries of the laws we manipulate for as long as we are in power. Only time will tell.,NEGATIVE,0,0.8326893
DOC_CCBEA64A8B55EC0C,Stop cyber cybing and restore power back in our country too much loadshedding Zambia is a Christian nation i end here,NEGATIVE,3,0.8866835
DOC_E86E0BF21D942C61,Kalemba you have been very helpful in breaking down this legislation.  Kudos,NEUTRAL,1,0.29972452
DOC_5CC5A0E2786F2A68,Ama jele yalaisula 🤣🤣🤣 especially those celebrities that always insult us 🤣🤣...will be meeting them ku jele,POSITIVE,6,0.9224888
DOC_5BC9E2C376548102,When you think through your mouth this is the end results. You end up supporting even the unnecessary,NEGATIVE,6,0.60415643
DOC_974BB64BC12F4E8A,As for me I will continue recording cos it’s help me alot,NEGATIVE,3,0.8627593
DOC_E9792915B943F73B,You don't want anyone to talk about the high cost of living in 2026 and u don't want people to use social media to remove you from power. But u forget that your life is in God's hand.people can't speak freely about the high cost of living you have subjected them too,NEGATIVE,4,0.4370508
DOC_0EFE4FF9FFF5B2DD,"Some decisions are made at a very wrong timing, anyway we appreciate for your services rendered to the current government Sir.",NEUTRAL,5,0.5479555
DOC_A9025BE1E5B72247,Lesson learnt..he is an example,POSITIVE,4,0.8348245
DOC_3E9CACEC829EB29B,Me looking at 100 men coming to attack me....,NEUTRAL,0,0.8681028
DOC_9279CDB64047AADA,We’re a lot mwandi who’re going to be arrested am just thinking of buying mutyanka mpeta,NEGATIVE,4,0.89250165
DOC_B7807A754465652F,This is embarrassing.. there goes your freedom to privacy..,NEGATIVE,6,0.52697057
DOC_3868AF78BCFB75C3,U have filed and u are going back were u belong,NEUTRAL,0,0.6388233
DOC_72E5B29C6EB24A2A,I have a question ine could this be the reason the government introduced cyber security law??,NEUTRAL,1,0.9075514
DOC_63008DC398686258,But U.S. intercept communications around the world. You all have no respect of the right to privacy.,NEGATIVE,6,0.752255
DOC_37C17ED98C54DBB0,"Thank you so much Mark Simuuwe. Zambian youths appreciate this very important law to make sure that they don’t express what they feel. 

For now, we shall now praise this UPND government for the following wonderful works:

1. reduced the cost of living;
2. Fuel prices are at all time low
3. Corruption eradicated (only $3billion left the country last year)
4. Citizens free to speak (Cyber Laws)
5. Political Parties  free to assemble and mobilize (only about 10 political detainees are in prison and many more in exile)
6. Amendment of the constitution by consensus (only LAZ, the Catholic, Civil Society and such small numbers are opposed).
7. great relationship with the Church (Only Catholic Archbishops are Lucifers and Politicians) 
8. Civil Servants treated equally (only about 500 Civil Servants from Northern and Eastern Provinces are parked at Cabinet Office for over three years)
9. Mopani and KCM fully operational and Zambians getting fair taxes (just bitter people don’t see)
10. People on the Copperbelt are grateful to Bally because mines are now cleaning water bodies after they have polluted and killed livestock and aquatic life!

ABOVE ALL THIS, …. CDF is a GAME CHANGER!

#CyberCrimeThings",NEGATIVE,1,0.42681763
DOC_8CBC1044D8E82DE1,"Change is inevitable, we just have to accept it",NEUTRAL,6,0.7803453
DOC_982DDA8BC03C1CF2,The usa ambassador seems over zealous. Does the law provide for expelling ambassadors who sound political ?,NEUTRAL,2,0.7434308
DOC_8ABBD50A33E039BD,"HE HAD PROMISED TO REPEAL IT WHEN ELECTED.... what a turn around, very untrustworthy of him",NEGATIVE,5,0.71212417
DOC_E62EB756F7036EC3,The way I hate those comparisons instead of dealing with ours,NEUTRAL,6,0.604179
DOC_C42C1242894662BC,Hope ka 5 years to serve as a warning to others. You shouldn't use phones or computers to scandalize others. Win win for justice for Kidist and family,POSITIVE,0,0.61124915
